GameId,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,Description,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,SitID,TeamID,PlayID
2023121101,3,1,35,NYG,GB,3,7,92,1,"(1:35) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 18-I.HODGINS FOR 8 YARDS, TOUCHDOWN.",8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,0,0,0,0,,130792,1,201
2023121101,3,2,19,NYG,GB,2,11,88,0,(2:19) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO GB 8 FOR 4 YARDS (95-D.WYATT).,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,121188,1,102
2023121101,3,2,56,NYG,GB,1,10,89,0,(2:56) (SHOTGUN) 15-T.DEVITO UP THE MIDDLE TO GB 12 FOR -1 YARDS (97-K.CLARK).,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,111089,1,103
2023121101,3,3,43,NYG,GB,1,10,64,1,(3:43) 15-T.DEVITO PASS DEEP LEFT TO 17-W.ROBINSON TO GB 11 FOR 25 YARDS (59-D.CAMPBELL). FLEA FLICKER PLAY INVOLVING #26-S.BARKLEY.,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,111064,1,203
2023121101,3,4,29,NYG,GB,2,3,55,1,(4:29) (SHOTGUN) 31-M.BREIDA RIGHT GUARD TO GB 36 FOR 9 YARDS (20-R.FORD).,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,120355,1,102
2023121100,2,2,28,MIA,TEN,3,15,65,0,(2:28) (SHOTGUN) 28-D.ACHANE UP THE MIDDLE TO TEN 26 FOR 9 YARDS (2-A.AL-SHAAIR).,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,231565,2,103
2023121100,2,4,38,MIA,TEN,2,7,56,0,(4:38) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 0-B.BERRIOS PUSHED OB AT TEN 38 FOR 6 YARDS (2-A.AL-SHAAIR) [58-H.LANDRY].,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,220756,2,201
2023121100,2,5,25,MIA,TEN,1,10,53,0,(5:25) (SHOTGUN) 31-R.MOSTERT LEFT END TO TEN 44 FOR 3 YARDS (50-J.GIBBENS; 35-K.WALLACE).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,211053,2,104
2023121100,2,7,41,TEN,MIA,1,1,99,0,(7:41) (NO HUDDLE) 22-D.HENRY UP THE MIDDLE TO MIA 1 FOR NO GAIN (43-A.VAN GINKEL; 21-D.ELLIOTT).,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,310199,3,103
2023121100,2,9,31,TEN,MIA,1,10,70,0,(9:31) 32-T.SPEARS LEFT END TO MIA 30 FOR NO GAIN (45-D.RILEY).,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,311070,3,104
2023121100,2,15,0,MIA,TEN,2,9,56,0,(15:00) (SHOTGUN) 28-D.ACHANE RIGHT END TO TEN 42 FOR 2 YARDS (50-J.GIBBENS).,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,220956,2,105
2023121100,1,1,0,MIA,TEN,1,10,55,0,"(1:00) (SHOTGUN) 31-R.MOSTERT RIGHT END RAN OB AT TEN 30 FOR 15 YARDS (37-A.HOOKER). PENALTY ON MIA-74-L.EICHENBERG, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 41.",15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,1,0,0,RIGHT END,211055,2,105
2023121100,1,1,39,MIA,TEN,3,1,52,1,(1:39) (SHOTGUN) 31-R.MOSTERT LEFT GUARD TO TEN 45 FOR 3 YARDS (2-A.AL-SHAAIR).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,230152,2,106
2023121101,3,9,5,GB,NYG,1,10,86,0,"(9:05) (SHOTGUN) 28-A.DILLON LEFT GUARD TO NYG 9 FOR 5 YARDS (93-R.NUNEZ-ROCHES, 5-K.THIBODEAUX).",5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,411086,4,106
2023121101,3,11,27,NYG,GB,1,1,99,1,"(11:27) 26-S.BARKLEY RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,RIGHT TACKLE,110199,1,107
2023121101,3,12,23,NYG,GB,2,6,73,1,"(12:23) (NO HUDDLE, SHOTGUN) 15-T.DEVITO RIGHT END TO GB 1 FOR 26 YARDS (55-K.ENAGBARE).",26,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,120673,1,105
2023121101,3,12,52,NYG,GB,1,10,69,0,(12:52) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 17-W.ROBINSON PUSHED OB AT GB 27 FOR 4 YARDS (37-C.VALENTINE).,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,111069,1,201
2023121010,1,5,0,DEN,LAC,1,3,97,1,"(5:00) 33-J.WILLIAMS UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,CENTER,510397,5,103
2023121010,1,6,41,DEN,LAC,2,10,52,0,(6:41) 38-J.MCLAUGHLIN RIGHT GUARD TO LAC 43 FOR 5 YARDS (9-K.MURRAY).,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,521052,5,102
2023121010,1,7,24,DEN,LAC,1,10,52,0,(7:24) 3-R.WILSON PASS SHORT RIGHT TO 14-C.SUTTON TO LAC 48 FOR NO GAIN (26-A.SAMUEL) [6-E.KENDRICKS].,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,511052,5,201
2023121010,1,11,36,LAC,DEN,2,12,85,0,(11:36) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 82-A.ERICKSON TO DEN 6 FOR 9 YARDS (29-J.MCMILLIAN).,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,621285,6,201
2023121010,1,12,7,LAC,DEN,1,10,87,0,(12:07) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO DEN 15 FOR -2 YARDS (42-N.BONITTO).,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,611087,6,103
2023121009,4,1,25,KC,BUF,2,10,51,0,"(1:25) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 87-T.KELCE TO BUF 24 FOR 25 YARDS. LATERAL TO 19-K.TONEY FOR 24 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON KC-19-K.TONEY, OFFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT BUF 49 - NO PLAY.",25,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,0,1,0,0,,721051,7,204
2023121009,4,2,6,BUF,KC,3,10,78,0,(2:06) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID TO KC 21 FOR 1 YARD (38-L.SNEED) [51-M.DANNA].,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,831078,8,205
2023121009,4,3,0,BUF,KC,1,10,73,0,(3:00) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  26-T.JOHNSON LEFT END TO KC 27 FOR NO GAIN (21-M.EDWARDS; 98-T.WHARTON).,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,811073,8,104
2023121009,4,3,41,BUF,KC,3,2,68,1,(3:41) (SHOTGUN) 17-J.ALLEN RIGHT END TO KC 27 FOR 5 YARDS (98-T.WHARTON; 20-J.REID).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,830268,8,105
2023121009,4,4,22,BUF,KC,2,3,67,0,(4:22) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  28-L.MURRAY RIGHT END TO KC 32 FOR 1 YARD (21-M.EDWARDS).,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,820367,8,105
2023121009,4,5,0,BUF,KC,1,10,60,0,(5:00) (SHOTGUN) 26-T.JOHNSON RIGHT END TO KC 33 FOR 7 YARDS (38-L.SNEED; 20-J.REID).,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,811060,8,105
2023121009,4,9,46,BUF,KC,2,7,100,0,"(9:46) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO KC 39 FOR 11 YARDS (20-J.REID). PENALTY ON BUF-73-D.DAWKINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT 50 - NO PLAY.",11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,1,0,0,,820800,8,201
2023121100,4,14,14,MIA,TEN,1,10,69,1,(14:14) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 10-T.HILL RAN OB AT TEN 6 FOR 25 YARDS. TEN-0-S.MURPHY-BUNTING WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,0,0,0,0,,211069,2,204
2023121100,4,15,0,MIA,TEN,1,5,56,1,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 30-A.INGOLD TO TEN 31 FOR 13 YARDS (21-R.MCCREARY).,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,210556,2,205
2023121009,4,12,18,KC,BUF,1,10,88,0,"(12:18) (SHOTGUN) 19-K.TONEY RIGHT GUARD TO BUF 10 FOR 2 YARDS (91-E.OLIVER, 43-T.BERNARD).",2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,711088,7,102
2023121009,4,12,53,KC,BUF,1,10,68,1,(12:53) 15-P.MAHOMES PASS SHORT RIGHT TO 25-C.EDWARDS-HELAIRE PUSHED OB AT BUF 12 FOR 20 YARDS (21-J.POYER).,20,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,711068,7,201
2023121009,4,14,14,KC,BUF,1,10,56,0,(14:14) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT GUARD TO BUF 40 FOR 4 YARDS (21-J.POYER; 50-G.ROUSSEAU).,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,711056,7,102
2023121009,3,3,34,KC,BUF,3,3,96,1,"(3:34) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE FOR 4 YARDS, TOUCHDOWN.",4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,0,0,0,0,,730396,7,206
2023121009,3,4,13,KC,BUF,2,9,90,0,(4:13) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO BUF 4 FOR 6 YARDS (47-C.BENFORD).,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,720990,7,205
2023121009,3,4,48,KC,BUF,1,10,89,0,"(4:48) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT END TO BUF 10 FOR 1 YARD (7-TA.JOHNSON, 43-T.BERNARD).",1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,711089,7,105
2023121009,3,5,31,KC,BUF,1,10,67,1,(5:31) 15-P.MAHOMES PASS DEEP LEFT TO 87-T.KELCE TO BUF 11 FOR 22 YARDS (42-D.WILLIAMS).,22,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,711067,7,203
2023121009,3,5,57,KC,BUF,3,1,60,1,(5:57) 1-J.MCKINNON UP THE MIDDLE TO BUF 33 FOR 7 YARDS (25-T.DODSON). BUF-25-T.DODSON WAS INJURED DURING THE PLAY.,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,730160,7,103
2023121009,3,6,34,KC,BUF,2,3,58,0,(6:34) 1-J.MCKINNON RIGHT END TO BUF 40 FOR 2 YARDS (7-TA.JOHNSON; 91-E.OLIVER).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,720358,7,105
2023121009,3,7,10,KC,BUF,1,10,51,0,(7:10) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT GUARD TO BUF 42 FOR 7 YARDS (43-T.BERNARD).,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,711051,7,106
2023121101,2,0,34,GB,NYG,1,10,76,0,"(:34) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 27-P.TAYLOR TO NYG 18 FOR 6 YARDS (25-D.BANKS).",6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,411076,4,205
2023121101,2,0,55,GB,NYG,2,4,62,1,"(:55) (NO HUDDLE, SHOTGUN) 27-P.TAYLOR LEFT GUARD TO NYG 24 FOR 14 YARDS (58-B.OKEREKE).",14,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,420462,4,106
2023121101,2,1,23,GB,NYG,1,10,56,0,(1:23) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 83-S.TOURE TO NYG 38 FOR 6 YARDS (28-C.FLOTT).,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,411056,4,205
2023121101,2,3,37,NYG,GB,2,4,100,0,(3:37) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO GB 49 FOR 1 YARD (95-D.WYATT).,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,120500,1,106
2023121101,2,4,26,GB,NYG,2,7,54,1,(4:26) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT INTENDED FOR 13-D.WICKS INTERCEPTED BY 27-J.PINNOCK AT NYG 23. 27-J.PINNOCK TO NYG 44 FOR 21 YARDS (85-T.KRAFT; 13-D.WICKS).,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,1,0,0,0,0,,420754,4,203
2023121101,2,5,6,GB,NYG,1,10,51,0,(5:06) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 11-J.REED TO NYG 46 FOR 3 YARDS (58-B.OKEREKE).,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,411051,4,201
2023121101,2,7,47,GB,NYG,3,2,73,0,"(7:47) (SHOTGUN) 10-J.LOVE RIGHT END TO NYG 26 FOR 1 YARD (27-J.PINNOCK). NEW YORK GIANTS CHALLENGED THE RUNNER WAS DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-J.LOVE RIGHT END TO NYG 26 FOR 1 YARD (27-J.PINNOCK, 5-K.THIBODEAUX). FUMBLES (5-K.THIBODEAUX), RECOVERED BY NYG-29-X.MCKINNEY AT NYG 27. OFFICIALLY, A RUSH FOR 0 YARDS.",1,SHOTGUN,RUSH,1,0,0,0,,0,1,0,1,0,0,0,RIGHT END,430273,4,105
2023121101,2,8,27,GB,NYG,2,5,70,0,"(8:27) 28-A.DILLON RIGHT TACKLE TO NYG 27 FOR 3 YARDS (91-AS.ROBINSON, 22-A.JACKSON).",3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,420570,4,107
2023121101,2,9,8,GB,NYG,1,10,65,0,(9:08) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO NYG 30 FOR 5 YARDS (91-AS.ROBINSON).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,411065,4,103
2023121101,2,12,0,NYG,GB,1,5,95,1,"(12:00) 26-S.BARKLEY LEFT END FOR 5 YARDS, TOUCHDOWN.",5,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,LEFT END,110595,1,104
2023121101,1,1,7,GB,NYG,2,9,84,1,"(1:07) 11-J.REED RIGHT END FOR 16 YARDS, TOUCHDOWN.",16,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,RIGHT END,420984,4,105
2023121101,1,1,48,GB,NYG,1,10,83,0,(1:48) 28-A.DILLON LEFT END TO NYG 16 FOR 1 YARD (91-AS.ROBINSON).,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,411083,4,104
2023121101,1,5,34,NYG,GB,3,11,67,0,(5:34) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 26-S.BARKLEY TO GB 30 FOR 3 YARDS (59-D.CAMPBELL).,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,131167,1,205
2023121101,1,6,12,NYG,GB,2,11,67,0,(6:12) 15-T.DEVITO PASS SHORT RIGHT TO 17-W.ROBINSON TO GB 33 FOR NO GAIN (59-D.CAMPBELL).,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,121167,1,201
2023121101,1,7,9,NYG,GB,1,10,68,0,(7:09) 17-W.ROBINSON LEFT END TO GB 28 FOR 4 YARDS (94-K.BROOKS).,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,111068,1,104
2023121101,1,9,47,NYG,GB,2,5,100,0,(9:47) 26-S.BARKLEY RIGHT END TO NYG 47 FOR -3 YARDS (58-I.MCDUFFIE).,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,120600,1,105
2023121100,4,1,53,TEN,MIA,2,1,97,1,"(1:53) (SHOTGUN) 22-D.HENRY LEFT TACKLE FOR 3 YARDS, TOUCHDOWN.",3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,0,0,0,0,LEFT TACKLE,320197,3,108
2023121100,4,2,0,TEN,MIA,1,10,88,0,(2:00) 32-T.SPEARS RIGHT END TO MIA 6 FOR 6 YARDS (94-C.WILKINS).,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,311088,3,105
2023121100,4,2,7,TEN,MIA,1,10,72,1,(2:07) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 85-C.OKONKWO PUSHED OB AT MIA 12 FOR 16 YARDS (29-B.JONES).,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,311072,3,201
2023121100,4,2,46,TEN,MIA,1,3,97,1,"(2:46) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 10-D.HOPKINS FOR 3 YARDS, TOUCHDOWN [91-E.OGBAH].",3,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,0,0,0,0,,310397,3,206
2023121100,4,2,53,TEN,MIA,2,2,74,1,(2:53) (SHOTGUN) 8-W.LEVIS PASS DEEP LEFT TO 15-N.WESTBROOK-IKHINE PUSHED OB AT MIA 3 FOR 23 YARDS (22-E.CAMPBELL).,23,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,320274,3,203
2023121100,4,3,0,TEN,MIA,1,10,66,0,(3:00) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 32-T.SPEARS RAN OB AT MIA 26 FOR 8 YARDS (45-D.RILEY).,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,311066,3,201
2023121100,4,4,39,MIA,TEN,2,3,95,1,"(4:39) (SHOTGUN) 31-R.MOSTERT RIGHT END FOR 5 YARDS, TOUCHDOWN.",5,SHOTGUN,RUSH,1,0,0,1,,0,0,0,0,0,0,0,RIGHT END,220395,2,105
2023121100,4,4,43,MIA,TEN,2,7,91,0,"(4:43) 31-R.MOSTERT RIGHT TACKLE TO TEN 10 FOR -1 YARDS (58-H.LANDRY; 93-T.TART). PENALTY ON TEN-49-A.KEY, DEFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT TEN 9 - NO PLAY.",-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,1,0,0,RIGHT TACKLE,220791,2,107
2023121100,4,5,28,MIA,TEN,1,10,88,0,(5:28) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO TEN 9 FOR 3 YARDS (58-H.LANDRY; 2-A.AL-SHAAIR).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,211088,2,103
2023121100,4,5,38,MIA,TEN,2,3,97,1,"(5:38) (NO HUDDLE) 31-R.MOSTERT UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",3,NO HUDDLE,RUSH,1,0,0,1,,0,0,0,0,0,0,0,CENTER,220397,2,103
2023121100,4,6,7,MIA,TEN,1,7,93,0,(6:07) 31-R.MOSTERT LEFT END PUSHED OB AT TEN 3 FOR 4 YARDS (35-K.WALLACE).,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,210793,2,104
2023121100,3,0,56,TEN,MIA,1,6,94,0,(:56) 22-D.HENRY UP THE MIDDLE TO MIA 5 FOR 1 YARD (43-A.VAN GINKEL).,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,310694,3,103
2023121100,3,1,16,TEN,MIA,3,6,64,1,"(1:16) (SHOTGUN) 8-W.LEVIS PASS DEEP RIGHT TO 32-T.SPEARS TO MIA 6 FOR 30 YARDS (29-B.JONES). FUMBLES (29-B.JONES), BALL OUT OF BOUNDS AT MIA 5. MIAMI CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,1,0,1,0,0,0,,330664,3,204
2023121100,3,2,1,TEN,MIA,2,8,62,0,(2:01) 22-D.HENRY UP THE MIDDLE TO MIA 36 FOR 2 YARDS (91-E.OGBAH).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,320862,3,103
2023121100,3,2,33,TEN,MIA,1,15,55,0,(2:33) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 10-D.HOPKINS RAN OB AT MIA 38 FOR 7 YARDS.,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,311555,3,201
2023121100,3,3,0,TEN,MIA,1,10,60,0,"(3:00) 8-W.LEVIS PASS DEEP RIGHT TO 10-D.HOPKINS RAN OB AT MIA 22 FOR 18 YARDS. PENALTY ON TEN, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT MIA 40 - NO PLAY.",18,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,0,1,0,0,,311060,3,204
2023121100,3,10,15,MIA,TEN,2,13,87,0,(10:15) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 28-D.ACHANE TO TEN 2 FOR 11 YARDS (0-S.MURPHY-BUNTING). TEN-95-K.PEKO WAS INJURED DURING THE PLAY. HE IS OUT.,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,221387,2,201
2023121100,3,10,55,MIA,TEN,1,10,90,0,(10:55) 31-R.MOSTERT RIGHT END TO TEN 13 FOR -3 YARDS (0-S.MURPHY-BUNTING).,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,211090,2,105
2023121100,3,11,29,MIA,TEN,2,6,70,0,(11:29) 28-D.ACHANE LEFT END PUSHED OB AT TEN 27 FOR 3 YARDS (33-E.GARROR).,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,220670,2,104
2023121100,3,12,1,MIA,TEN,1,10,66,0,"(12:01) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO TEN 30 FOR 4 YARDS (21-R.MCCREARY, 2-A.AL-SHAAIR). TEN-21-R.MCCREARY WAS INJURED DURING THE PLAY.",4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,211066,2,103
2023121100,3,12,41,MIA,TEN,2,2,59,1,(12:41) (SHOTGUN) 31-R.MOSTERT RIGHT TACKLE TO TEN 34 FOR 7 YARDS (2-A.AL-SHAAIR; 50-J.GIBBENS).,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,220259,2,107
2023121100,3,13,16,MIA,TEN,1,10,51,0,"(13:16) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 11-C.WILSON TO TEN 41 FOR 8 YARDS (0-S.MURPHY-BUNTING).",8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,211051,2,201
2023121005,2,0,44,NO,CAR,1,10,59,0,"(:44) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO NO 49 FOR -10 YARDS (0-B.BURNS).",-10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,911059,9,205
2023121005,2,1,0,NO,CAR,2,3,53,1,(1:00) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE TO CAR 41 FOR 6 YARDS (49-F.LUVU).,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,920353,9,205
2023121005,2,1,25,CAR,NO,2,6,100,0,(1:25) (SHOTGUN) 30-C.HUBBARD LEFT END TO CAR 48 FOR -2 YARDS (53-Z.BAUN).,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,1020700,10,104
2023121005,2,1,56,CAR,NO,1,5,51,0,(1:56) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO NO 45 FOR 4 YARDS (1-A.TAYLOR).,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,1010551,10,206
2023121005,2,10,8,CAR,NO,2,10,69,0,(10:08) 30-C.HUBBARD RIGHT TACKLE TO NO 29 FOR 2 YARDS (92-T.KPASSAGNON).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,1021069,10,107
2023121005,2,15,0,NO,CAR,2,8,91,1,"(15:00) 41-A.KAMARA LEFT TACKLE FOR 9 YARDS, TOUCHDOWN.",9,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,LEFT TACKLE,920891,9,108
2023121005,1,0,40,NO,CAR,1,10,89,0,(:40) 41-A.KAMARA RIGHT TACKLE TO CAR 9 FOR 2 YARDS (95-DER.BROWN).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,911089,9,107
